"AXX","AYY","AZZ","ACC_TOTAL"
"-964","939","388","1400.5573890419485"
"-1129","1111","-167","1592.7495094960789"
"-759","940","0","1208.172587008992"
"-520","894","-30","1034.667096219842"
"-511","805","54","955.0193715312795"
"-688","800","93","1059.241709903835"
"-683","786","-23","1041.5440461161497"
"-711","735","-21","1022.8328309161766"
"-745","820","-41","1108.6505310511513"
"-698","802","-42","1064.0357136863406"
"-670","786","-47","1033.8786195680807"
"-679","749","-28","1011.3486045869644"
"-720","705","-8","1007.714741382699"
"-698","714","4","998.5068853042527"
"-670","717","4","981.3281815987963"
"-651","712","-24","965.0497396507602"
"-687","702","-17","982.3756918816752"
"-702","689","4","983.6366198957825"
"-729","671","7","990.8233949599696"
"-733","653","-4","981.6893602357112"
"-759","632","-11","987.7378194642544"
"-769","610","-13","981.6465759121253"
"-798","610","19","1004.6218193927504"
"-867","578","-6","1042.0215928664818"
"-920","609","-63","1105.1018052650172"
"-1074","693","-61","1279.62728948706"
"-1278","922","-74","1577.607048665795"
"-1386","797","-67","1600.2168603036278"
"-1165","883","-134","1467.9475467468176"
"-856","852","-99","1211.7924739822408"
"-615","747","61","969.5127642274753"
"-344","699","150","793.3706573853107"
"-36","736","168","755.7883301560034"
"79","666","211","703.0775206191704"
"188","601","202","661.3236726444926"
"264","588","186","670.847225529032"
"272","586","208","678.7075953604763"
"300","633","249","743.4312342106699"
"243","738","244","814.3887278198293"
"-54","642","338","727.5465620838298"
"-401","754","372","931.5046967138705"
"-796","789","510","1231.3557568793838"
"-995","831","291","1328.6335085342384"
"-1165","870","70","1455.6871229766375"
